GCF_000006605.1.fa	0.016666667
GCF_000006765.1.fa	0.016666667
GCF_000007645.1.fa	0.016666667
GCF_000011925.1.fa	0.016666667
GCF_000014625.1.fa	0.016666667
GCF_000015165.1.fa	0.016666667
GCF_000015325.1.fa	0.016666667
GCF_000023145.1.fa	0.016666667
GCF_000023205.1.fa	0.016666667
GCF_000023925.1.fa	0.016666667
GCF_000149205.2.fa	0.016666667
GCF_000159635.1.fa	0.016666667
GCF_000163435.1.fa	0.016666667
GCF_000176875.1.fa	0.016666667
GCF_000224695.1.fa	0.016666667
GCF_000230995.2.fa	0.016666667
GCF_000245075.1.fa	0.016666667
GCF_000261545.1.fa	0.016666667
GCF_000261565.1.fa	0.016666667
GCF_000262005.1.fa	0.016666667
GCF_000263375.1.fa	0.016666667
GCF_000275465.1.fa	0.016666667
GCF_000315525.1.fa	0.016666667
GCF_000332975.1.fa	0.016666667
GCF_000353565.1.fa	0.016666667
GCF_000374045.1.fa	0.016666667
GCF_000409795.2-trimmed.fa	0.016666667
GCF_000463665.1.fa	0.016666667
GCF_000510285.1.fa	0.016666667
GCF_000590985.1.fa	0.016666667
GCF_000599865.1.fa	0.016666667
GCF_000711725.1.fa	0.016666667
GCF_000733915.1.fa	0.016666667
GCF_000739855.1.fa	0.016666667
GCF_000948135.1.fa	0.016666667
GCF_000951035.1-trimmed.fa	0.016666667
GCF_000951045.1-trimmed.fa	0.016666667
GCF_000953875.1.fa	0.016666667
GCF_000954135.1.fa	0.016666667
GCF_000956065.1-trimmed.fa	0.016666667
GCF_001029505.1.fa	0.016666667
GCF_001425055.1.fa	0.016666667
GCF_001426885.1.fa	0.016666667
GCF_001553955.1.fa	0.016666667
GCF_001612705.2.fa	0.016666667
GCF_001639025.1.fa	0.016666667
GCF_001679175.1.fa	0.016666667
GCF_001982645.1.fa	0.016666667
GCF_002188465.1.fa	0.016666667
GCF_002205845.1.fa	0.016666667
GCF_002734245.1.fa	0.016666667
GCF_002849245.1.fa	0.016666667
GCF_002880775.1-trimmed.fa	0.016666667
GCF_002930615.1.fa	0.016666667
GCF_004128135.1.fa	0.016666667
GCF_013052645.1-trimmed.fa	0.016666667
GCF_013386005.1.fa	0.016666667
GCF_900110395.1.fa	0.016666667
GCF_900167455.1.fa	0.016666667
GCF_900167565.1.fa	0.016666667
